,amp
2096,0.5651095562182332
2097,0.5649432119789188
2098,0.5647813261831163
2099,0.564623797156935
2100,0.5644705249760076
2101,0.5643214114524288
2102,0.5641763601231263
2103,0.5640352762345134
2104,0.5638980667301221
2105,0.5637646402369526
2106,0.5636349070476916
2107,0.5635087791098098
2108,0.5633861700054057
2109,0.5632669949413367
2110,0.5631511707253167
2111,0.5630386157568632
2112,0.5629292500062515
2113,0.5628229949985701
2114,0.5627197737951071
2115,0.5626195109792477
2116,0.5625221326347677
2117,0.5624275663310546
2118,0.562335741101212
2119,0.5622465874285697
2120,0.5621600372241404
2121,0.5620760238100097
2122,0.5619944819008968
2123,0.5619153475828543
2124,0.5618385582986386
2125,0.5617640528239781
2126,0.561691771253224
2127,0.5616216549753843
2128,0.5615536466600863
2129,0.5614876902346821
2130,0.5614237308665058
2131,0.5613617149442398
2132,0.5613015900578694
2133,0.561243304980776
2134,0.5611868096492436
2135,0.5611320551446259
2136,0.5610789936742296
2137,0.5610275785530308
2138,0.5609777641825386
2139,0.5609295060353112
2140,0.5608827606353467
2141,0.5608374855371714
2142,0.5607936393116969
2143,0.5607511815248346
2144,0.5607100727205976
2145,0.5606702744022917
2146,0.560631749016579
2147,0.5605944599339837
2148,0.5605583714310076
2149,0.560523448675046
2150,0.5604896577048329
2151,0.5604569654149166
2152,0.5604253395379865
2153,0.5603947486279552
2154,0.5603651620446569
2155,0.5603365499363412
2156,0.5603088832235112
2157,0.5602821335835936
2158,0.5602562734358202
2159,0.5602312759226125
2160,0.5602071148988118
2161,0.5601837649118521
2162,0.5601612011900293
2163,0.560139399626709
2164,0.5601183367652479
2165,0.5600979897847151
2166,0.5600783364871621
2167,0.5600593552809231
2168,0.560041025170667
2169,0.5600233257391931
2170,0.5600062371385037
2171,0.5599897400744714
2172,0.5599738157929264
2173,0.5599584460700684
2174,0.5599436131971929
2175,0.5599292999696568
2176,0.5599154896743939
2177,0.5599021660788776
2178,0.5598893134174465
2179,0.5598769163831048
2180,0.5598649601130176
2181,0.5598534301790073
2182,0.5598423125775007
2183,0.5598315937173624
2184,0.5598212604096797
2185,0.5598112998589414
2186,0.5598016996513312
2187,0.5597924477458489
2188,0.5597835324645581
2189,0.5597749424823926
2190,0.5597666668194726
2191,0.5597586948302702
2192,0.5597510161961988
2193,0.5597436209154829
2194,0.5597364992963585
2195,0.5597296419469737
2196,0.5597230397688259
2197,0.559716683947569
2198,0.5597105659460244
2199,0.5597046774958243
2200,0.5596990105911355
2201,0.5596935574795803
2202,0.5596883106569707
2203,0.5596832628596795
2204,0.5596784070562196
2205,0.5596737364444933
2206,0.5596692444402608
2207,0.559664924675629
2208,0.5596607709893069
2209,0.5596567774224639
2210,0.5596529382126232
2211,0.5596492477867057
2212,0.5596457007572935
2213,0.5596422919158319
2214,0.5596390162276198
2215,0.5596358688269945
2216,0.5596328450114423
2217,0.5596299402373429
2218,0.5596271501163377
2219,0.5596244704062612
2220,0.5596218970137163
2221,0.5596194259812488
2222,0.5596170534909244
2223,0.5596147758541768
2224,0.5596125895118895
2225,0.5596104910264638
2226,0.5596084770820164
2227,0.5596065444772065
2228,0.5596046901244676
2229,0.5596029110434184
2230,0.5596012043591367
2231,0.5595995673007191
2232,0.5595979971923208
2233,0.559596491456712
2234,0.5595950476068668
2235,0.5595936632463713
2236,0.5595923360643416
2237,0.5595910638339555
2238,0.5595898444093147
2239,0.5595886757212226
2240,0.5595875557783946
2241,0.5595864826602247
2242,0.5595854545182417
2243,0.5595844695713137
2244,0.5595835261039175
2245,0.5595826224656828
2246,0.5595817570655698
2247,0.5595809283734667
2248,0.5595801349158981
2249,0.5595793752752072
2250,0.5595786480865216
2251,0.5595779520369519
2252,0.5595772858633504
2253,0.5595766483508565
2254,0.5595760383299495
2255,0.5595754546775918
2256,0.5595748963117999
2257,0.5595743621941056
2258,0.5595738513249272
2259,0.5595733627434919
2260,0.5595728955270582
2261,0.5595724487885754
2262,0.5595720216743694
2263,0.5595716133665676
2264,0.5595712230774467
2265,0.5595708500509476
2266,0.5595704935616689
2267,0.559570152911687
2268,0.5595698274317814
2269,0.5595695164785138
2270,0.5595692194354634
2271,0.5595689357098448
2272,0.559568664732619
2273,0.559568405958807
2274,0.5595681588642196
2275,0.5595679229469102
2276,0.5595676977246501
2277,0.5595674827350796
2278,0.5595672775352571
2279,0.5595670816990391
2280,0.5595668948197832
2281,0.5595667165057673
2282,0.5595665463824423
2283,0.55956638409071
2284,0.5595662292860885
2285,0.5595660816385163
2286,0.5595659408325777
2287,0.5595658065639606
2288,0.5595656785439348
2289,0.5595655564934655
2290,0.5595654401470901
2291,0.5595653292492478
2292,0.5595652235561791
2293,0.5595651228338512
2294,0.5595650268589456
2295,0.5595649354169309
2296,0.5595648483027379
2297,0.5595647653205008
2298,0.5595646862824665
2299,0.5595646110087381
2300,0.5595645393277376
2301,0.5595644710750143
2302,0.5595644060935137
2303,0.5595643442327242
2304,0.5595642853491432
2305,0.5595642293052319
2306,0.5595641759694673
2307,0.5595641252164698
2308,0.5595640769260283
2309,0.5595640309837556
2310,0.5595639872797253
2311,0.5595639457091849
2312,0.5595639061726344
2313,0.5595638685735929
2314,0.5595638328215717
2315,0.5595637988293742
2316,0.5595637665129826
2317,0.5595637357938725
2318,0.5595637065955049
2319,0.5595636788458297
2320,0.5595636524756633
2321,0.5595636274188536
2322,0.5595636036129655
2323,0.5595635809969359
2324,0.559563559514715
2325,0.5595635391105754
2326,0.5595635197330293
2327,0.5595635013322191
2328,0.5595634838605211
2329,0.5595634672728664
2330,0.5595634515262173
2331,0.5595634365796424
2332,0.5595634223935531
2333,0.5595634089309502
2334,0.55956339615612
2335,0.5595633840353172
2336,0.5595633725359642
2337,0.559563361628137
2338,0.5595633512812976
2339,0.5595633414683727
2340,0.5595633321627961
2341,0.5595633233387726
2342,0.559563314972811
2343,0.5595633070415229
2344,0.5595632995233937
2345,0.5595632923975121
2346,0.5595632856441819
2347,0.559563279244139
2348,0.559563273180313
2349,0.5595632674350287
2350,0.559563261992481
2351,0.5595632568372304
2352,0.5595632519541819
2353,0.5595632473297996
2354,0.559563242950693
2355,0.5595632388050793
2356,0.5595632348790551
2357,0.5595632311633848
2358,0.5595632276460297
2359,0.5595632243171248
2360,0.559563221166414
2361,0.5595632181855628
2362,0.5595632153650032
2363,0.5595632126966114
2364,0.5595632101720762
2365,0.5595632077847649
2366,0.5595632055266075
2367,0.5595632033909693
2368,0.5595632013719896
2369,0.5595631994628333
2370,0.5595631976579974
2371,0.5595631959519753
2372,0.5595631943395585
2373,0.5595631928153133
2374,0.5595631913753499
2375,0.5595631900146514
2376,0.5595631887289033
2377,0.5595631875143817
2378,0.5595631863671642
2379,0.5595631852836722
2380,0.5595631842603173
2381,0.559563183294087
2382,0.5595631823814213
2383,0.5595631815202271
2384,0.5595631807068782
2385,0.5595631799394306
2386,0.5595631792151159
2387,0.559563178531137
2388,0.5595631778862232
2389,0.5595631772774687
2390,0.5595631767031797
2391,0.5595631761615975
2392,0.5595631756504594
2393,0.5595631751689273
2394,0.559563174713829
2395,0.5595631742858123
2396,0.5595631738815152
2397,0.5595631735008091
2398,0.5595631731417123
2399,0.5595631728030359
2400,0.5595631724845435
2401,0.5595631721836758
2402,0.559563171900635
2403,0.5595631716336354
2404,0.5595631713823332
2405,0.5595631711454583
2406,0.5595631709225243
2407,0.5595631707124769
2408,0.5595631705146791
2409,0.5595631703285174
2410,0.5595631701530092
2411,0.5595631699881697
2412,0.5595631698325393
2413,0.559563169686625
2414,0.5595631695488152
2415,0.559563169419226
2416,0.559563169297634
2417,0.5595631691828395
2418,0.5595631690749566
2419,0.5595631689737034
2420,0.5595631688781973
2421,0.5595631687885262
2422,0.5595631687039698
2423,0.5595631686249051
2424,0.5595631685500643
2425,0.5595631684801714
2426,0.5595631684142951
2427,0.55956316835236
2428,0.5595631682941062
2429,0.5595631682393004
2430,0.5595631681882134
2431,0.5595631681398137
2432,0.5595631680944717
2433,0.5595631680518431
2434,0.5595631680117615
2435,0.5595631679743939
2436,0.5595631679391921
2437,0.5595631679058366
2438,0.5595631678749494
2439,0.5595631678457151
2440,0.5595631678182061
2441,0.5595631677926057
2442,0.5595631677686588
2443,0.5595631677455842
2444,0.5595631677248465
2445,0.559563167704609
2446,0.559563167686069
2447,0.5595631676685581
2448,0.5595631676520216
2449,0.5595631676368034
2450,0.5595631676220517
2451,0.5595631676086781
2452,0.5595631675962104
2453,0.559563167583897
2454,0.5595631675728728
2455,0.559563167562502
2456,0.5595631675528491
2457,0.5595631675432842
2458,0.5595631675350006
2459,0.5595631675268157
2460,0.5595631675193442
2461,0.5595631675121563
2462,0.5595631675056171
2463,0.5595631674993569
2464,0.5595631674935954
2465,0.5595631674882198
2466,0.5595631674831612
2467,0.5595631674782507
2468,0.5595631674739419
2469,0.5595631674698899
2470,0.5595631674656308
2471,0.5595631674620375
2472,0.5595631674589635
2473,0.5595631674555016
2474,0.5595631674525856
2475,0.5595631674497296
2476,0.5595631674470831
2477,0.5595631674449913
2478,0.559563167442279
2479,0.5595631674404277
2480,0.5595631674382714
2481,0.5595631674364004
2482,0.559563167434779
2483,0.5595631674330471
2484,0.5595631674316351
2485,0.5595631674299287
2486,0.5595631674289318
2487,0.5595631674275747
2488,0.5595631674264123
2489,0.5595631674253952
2490,0.5595631674242977
2491,0.5595631674233184
2492,0.559563167422498
2493,0.5595631674217781
2494,0.5595631674207344
2495,0.5595631674201001
2496,0.5595631674197241
2497,0.5595631674186317
2498,0.5595631674186289
2499,0.5595631674176453
2500,0.5595631674172132
2501,0.5595631674169701
2502,0.559563167416242
2503,0.55956316741605
2504,0.5595631674154957
2505,0.5595631674151282
2506,0.5595631674148367
2507,0.5595631674145287
2508,0.5595631674144211
2509,0.5595631674139033
2510,0.5595631674137487
2511,0.5595631674135116
2512,0.5595631674134243
2513,0.5595631674130976
2514,0.5595631674126912
2515,0.5595631674127334
2516,0.5595631674126219
2517,0.5595631674122645
2518,0.5595631674123932
2519,0.5595631674120797
2520,0.559563167412069
2521,0.5595631674118866
2522,0.559563167411907
2523,0.5595631674117321
2524,0.5595631674114834
2525,0.5595631674114971
2526,0.5595631674114969
2527,0.5595631674112174
2528,0.5595631674113483
2529,0.5595631674113166
2530,0.5595631674110553
2531,0.5595631674112487
2532,0.5595631674108731
2533,0.5595631674112426
2534,0.5595631674108944
2535,0.5595631674107416
2536,0.5595631674109313
2537,0.5595631674109104
2538,0.559563167410762
2539,0.5595631674106996
2540,0.5595631674108864
2541,0.5595631674106436
2542,0.5595631674107284
2543,0.5595631674107427
2544,0.5595631674105794
2545,0.5595631674105103
2546,0.5595631674107275
2547,0.5595631674105731
2548,0.5595631674106027
2549,0.5595631674105981
2550,0.559563167410622
2551,0.5595631674104609
2552,0.5595631674105701
2553,0.5595631674104826
2554,0.5595631674105583
2555,0.5595631674103702
2556,0.5595631674104566
2557,0.559563167410645
2558,0.559563167410245
2559,0.5595631674106615
2560,0.5595631674104313
2561,0.5595631674105067
2562,0.5595631674105153
2563,0.5595631674102473
2564,0.5595631674106119
2565,0.5595631674102738
2566,0.5595631674104927
2567,0.5595631674104464
2568,0.5595631674105123
2569,0.5595631674103679
2570,0.5595631674102635
2571,0.559563167410681
2572,0.5595631674102608
2573,0.559563167410572
2574,0.5595631674101981
2575,0.5595631674103678
2576,0.5595631674106133
2577,0.559563167410384
2578,0.5595631674103274
2579,0.5595631674104626
2580,0.5595631674102763
2581,0.5595631674105358
2582,0.5595631674102681
2583,0.5595631674104585
2584,0.5595631674102904
2585,0.5595631674104058
2586,0.5595631674104848
2587,0.5595631674104083
2588,0.5595631674103867
2589,0.5595631674104348
2590,0.559563167410246
2591,0.5595631674105908
2592,0.5595631674102226
2593,0.5595631674104801
2594,0.5595631674101642
2595,0.5595631674105479
2596,0.5595631674102963
2597,0.5595631674103294
2598,0.5595631674104757
2599,0.5595631674106073
2600,0.5595631674101487
2601,0.559563167410433
2602,0.5595631674103523
2603,0.55956316741033
2604,0.5595631674103395
2605,0.5595631674104091
2606,0.5595631674106282
2607,0.5595631674101204
2608,0.5595631674104896
2609,0.5595631674103924
2610,0.5595631674103788
2611,0.5595631674103037
2612,0.5595631674104434
2613,0.5595631674103692
2614,0.5595631674103313
2615,0.5595631674104518
2616,0.559563167410377
2617,0.5595631674104526
2618,0.5595631674102258
2619,0.5595631674104664
2620,0.5595631674102794
2621,0.5595631674103525
2622,0.559563167410495
2623,0.5595631674104267
2624,0.5595631674103494
2625,0.5595631674103123
2626,0.5595631674104157
2627,0.55956316741034
2628,0.5595631674104451
2629,0.5595631674103694
2630,0.5595631674104228
2631,0.5595631674104019
2632,0.5595631674104208
2633,0.5595631674103096
2634,0.5595631674103146
2635,0.559563167410337
2636,0.5595631674104338
2637,0.5595631674104401
2638,0.5595631674103654
2639,0.5595631674103572
2640,0.5595631674104514
2641,0.5595631674102479
2642,0.5595631674105123
2643,0.5595631674103764
2644,0.5595631674102445
2645,0.5595631674104117
2646,0.5595631674104238
2647,0.5595631674103214
2648,0.5595631674104499
2649,0.5595631674103729
2650,0.5595631674102532
2651,0.5595631674104227
2652,0.5595631674104169
2653,0.5595631674103815
2654,0.5595631674103982
2655,0.5595631674104797
2656,0.5595631674102995
2657,0.5595631674103313
2658,0.5595631674105295
2659,0.5595631674101809
2660,0.5595631674105671
2661,0.5595631674101251
2662,0.5595631674105386
2663,0.5595631674103577
2664,0.5595631674104559
2665,0.5595631674101899
2666,0.5595631674104862
2667,0.5595631674103247
2668,0.5595631674104045
2669,0.5595631674103849
2670,0.55956316741046
2671,0.5595631674103397
2672,0.5595631674103527
2673,0.5595631674102812
2674,0.5595631674105858
2675,0.5595631674103647
2676,0.55956316741037
2677,0.5595631674102077
2678,0.559563167410539
2679,0.5595631674104216
2680,0.5595631674104554
2681,0.5595631674101441
2682,0.5595631674104676
2683,0.5595631674103407
2684,0.5595631674103992
2685,0.5595631674103296
2686,0.5595631674104273
2687,0.5595631674104293
2688,0.5595631674103988
2689,0.5595631674104046
2690,0.5595631674103279
2691,0.5595631674104102
2692,0.5595631674102655
2693,0.5595631674105312
2694,0.5595631674101622
2695,0.5595631674105215
2696,0.5595631674103431
2697,0.5595631674103838
2698,0.5595631674104846
2699,0.5595631674103075
2700,0.5595631674104764
2701,0.5595631674102696
2702,0.5595631674103858
2703,0.5595631674103838
2704,0.5595631674104714
2705,0.5595631674102948
2706,0.5595631674104121
2707,0.5595631674102969
2708,0.5595631674104756
2709,0.5595631674103329
2710,0.5595631674103401
2711,0.5595631674105349
2712,0.5595631674100536
2713,0.5595631674105873
2714,0.5595631674104343
2715,0.5595631674103361
2716,0.5595631674103085
2717,0.5595631674104634
2718,0.5595631674104242
2719,0.5595631674103462
2720,0.5595631674105294
2721,0.5595631674101497
2722,0.5595631674104264
2723,0.5595631674102848
2724,0.5595631674105203
2725,0.5595631674103755
2726,0.5595631674103889
2727,0.559563167410411
2728,0.5595631674103138
2729,0.5595631674104207
2730,0.5595631674104788
2731,0.5595631674102846
2732,0.5595631674103247
2733,0.5595631674103956
2734,0.5595631674103702
2735,0.5595631674103823
2736,0.5595631674103417
2737,0.5595631674103786
2738,0.5595631674104524
2739,0.5595631674103667
2740,0.5595631674102759
2741,0.5595631674104824
2742,0.5595631674103856
2743,0.5595631674102484
2744,0.5595631674106182
2745,0.5595631674102524
2746,0.5595631674104046
2747,0.5595631674103111
2748,0.5595631674103685
2749,0.5595631674104994
2750,0.5595631674103498
2751,0.5595631674103291
2752,0.5595631674104127
2753,0.5595631674103588
2754,0.5595631674104337
2755,0.5595631674102904
2756,0.559563167410406
2757,0.5595631674105108
2758,0.5595631674101642
2759,0.5595631674105452
2760,0.5595631674104018
2761,0.5595631674102296
2762,0.559563167410398
2763,0.5595631674104705
2764,0.5595631674103332
2765,0.5595631674103884
2766,0.5595631674102637
2767,0.55956316741065
2768,0.5595631674101476
2769,0.5595631674104875
2770,0.5595631674103961
2771,0.5595631674103351
2772,0.5595631674104199
2773,0.5595631674102829
2774,0.5595631674105243
2775,0.5595631674101936
2776,0.5595631674105165
2777,0.5595631674103785
2778,0.559563167410365
2779,0.5595631674104049
2780,0.5595631674103354
2781,0.5595631674103715
2782,0.559563167410344
2783,0.5595631674104079
2784,0.5595631674105466
2785,0.5595631674101034
2786,0.5595631674105952
2787,0.5595631674102531
2788,0.5595631674104222
2789,0.5595631674103759
2790,0.5595631674103975
2791,0.5595631674103283
2792,0.5595631674104157
2793,0.5595631674103058
2794,0.559563167410474
2795,0.5595631674103977
2796,0.5595631674102656
2797,0.5595631674103754
2798,0.5595631674103786
2799,0.5595631674104772
2800,0.5595631674102955
2801,0.5595631674105638
2802,0.5595631674102526
2803,0.5595631674102359
2804,0.55956316741054
2805,0.5595631674103586
2806,0.5595631674102742
2807,0.5595631674104194
2808,0.5595631674104767
2809,0.5595631674102648
2810,0.5595631674105477
2811,0.5595631674102314
2812,0.5595631674104876
2813,0.5595631674103766
2814,0.5595631674103267
2815,0.559563167410508
2816,0.5595631674102175
2817,0.5595631674104132
2818,0.5595631674103313
2819,0.5595631674103462
2820,0.5595631674103828
2821,0.5595631674106141
2822,0.5595631674101604
2823,0.5595631674105154
2824,0.5595631674103975
2825,0.5595631674102834
2826,0.5595631674103805
2827,0.5595631674103938
2828,0.5595631674104146
2829,0.5595631674104602
2830,0.5595631674102757
2831,0.559563167410407
2832,0.5595631674103213
2833,0.559563167410481
2834,0.5595631674102951
2835,0.5595631674104673
2836,0.5595631674103482
2837,0.5595631674104632
2838,0.5595631674103155
2839,0.5595631674102691
2840,0.5595631674106303
2841,0.559563167410172
2842,0.5595631674104297
2843,0.5595631674102338
2844,0.5595631674105471
2845,0.559563167410372
2846,0.5595631674103683
2847,0.5595631674104068
2848,0.559563167410378
2849,0.5595631674102193
2850,0.5595631674105151
2851,0.5595631674103884
2852,0.5595631674103844
2853,0.5595631674104375
2854,0.5595631674103351
2855,0.5595631674103038
2856,0.559563167410335
2857,0.559563167410523
2858,0.5595631674102756
2859,0.5595631674103447
2860,0.559563167410307
2861,0.5595631674105832
2862,0.559563167410254
2863,0.5595631674103094
2864,0.5595631674105337
2865,0.5595631674103089
2866,0.5595631674103274
2867,0.5595631674104657
2868,0.5595631674103699
2869,0.559563167410398
2870,0.5595631674104586
2871,0.5595631674103305
2872,0.5595631674102801
2873,0.5595631674104986
2874,0.5595631674102505
2875,0.5595631674105295
2876,0.5595631674103516
2877,0.5595631674103458
2878,0.5595631674103547
2879,0.5595631674104568
2880,0.559563167410378
2881,0.559563167410314
2882,0.5595631674105285
2883,0.5595631674101906
2884,0.5595631674104653
2885,0.5595631674103243
2886,0.5595631674105311
2887,0.5595631674102458
2888,0.559563167410306
2889,0.5595631674104887
2890,0.5595631674102475
2891,0.5595631674103918
2892,0.559563167410428
2893,0.5595631674103363
2894,0.5595631674105216
2895,0.5595631674102612
2896,0.5595631674104946
2897,0.5595631674102275
2898,0.559563167410517
2899,0.5595631674104666
2900,0.5595631674102509
2901,0.5595631674103353
2902,0.5595631674104796
2903,0.5595631674103307
2904,0.5595631674104447
2905,0.5595631674103694
2906,0.559563167410274
2907,0.5595631674104287
2908,0.5595631674103776
2909,0.559563167410331
2910,0.5595631674104027
2911,0.5595631674104348
2912,0.5595631674103999
2913,0.5595631674102886
2914,0.5595631674103602
2915,0.5595631674104828
2916,0.5595631674103614
2917,0.5595631674104269
2918,0.5595631674102475
2919,0.5595631674105419
2920,0.5595631674102193
2921,0.5595631674104572
2922,0.5595631674103868
2923,0.5595631674104443
2924,0.5595631674102646
2925,0.5595631674103723
2926,0.5595631674103914
2927,0.5595631674104753
2928,0.5595631674101866
2929,0.5595631674104565
2930,0.5595631674104852
2931,0.5595631674102916
2932,0.5595631674104882
2933,0.5595631674102809
2934,0.5595631674104691
2935,0.5595631674103205
2936,0.5595631674105052
2937,0.5595631674102232
2938,0.5595631674104594
2939,0.5595631674103153
2940,0.5595631674103702
2941,0.5595631674104634
2942,0.5595631674102653
2943,0.5595631674104269
2944,0.5595631674104194
2945,0.5595631674102998
2946,0.5595631674104599
2947,0.5595631674103055
2948,0.5595631674103899
2949,0.559563167410427
2950,0.5595631674103898
2951,0.5595631674103051
2952,0.5595631674105048
2953,0.5595631674102685
2954,0.559563167410424
2955,0.5595631674104632
2956,0.5595631674102988
2957,0.5595631674103538
2958,0.5595631674103453
2959,0.559563167410383
2960,0.559563167410478
2961,0.559563167410315
2962,0.5595631674105078
2963,0.5595631674102564
2964,0.5595631674104216
2965,0.5595631674103267
2966,0.5595631674104907
2967,0.5595631674101965
2968,0.5595631674103928
2969,0.5595631674105606
2970,0.5595631674102004
2971,0.5595631674104824
2972,0.5595631674102494
2973,0.5595631674105733
2974,0.5595631674102894
2975,0.559563167410427
2976,0.5595631674103765
2977,0.5595631674103403
2978,0.5595631674103883
2979,0.5595631674103072
2980,0.5595631674105402
2981,0.559563167410294
2982,0.5595631674103996
2983,0.5595631674102947
2984,0.5595631674103888
2985,0.559563167410473
2986,0.5595631674103805
2987,0.559563167410197
2988,0.5595631674105244
2989,0.5595631674104681
2990,0.559563167410377
2991,0.55956316741038
2992,0.5595631674102307
2993,0.5595631674104348
2994,0.5595631674104851
2995,0.5595631674101779
2996,0.5595631674105485
2997,0.5595631674104004
2998,0.5595631674102258
2999,0.5595631674104969
3000,0.5595631674103764
3001,0.5595631674101856
3002,0.5595631674104653
3003,0.5595631674104535
3004,0.5595631674104489
3005,0.5595631674102554
3006,0.559563167410524
3007,0.5595631674102314
3008,0.5595631674105602
3009,0.5595631674102105
3010,0.5595631674104372
3011,0.5595631674104627
3012,0.5595631674101953
3013,0.5595631674103954
3014,0.5595631674105206
3015,0.5595631674102944
3016,0.5595631674105287
3017,0.5595631674101387
3018,0.5595631674105505
3019,0.5595631674103516
3020,0.5595631674103448
3021,0.5595631674102753
3022,0.5595631674104821
3023,0.5595631674103043
3024,0.559563167410463
3025,0.5595631674104027
3026,0.5595631674104072
3027,0.5595631674102707
3028,0.5595631674104882
3029,0.559563167410356
3030,0.5595631674103255
3031,0.5595631674104021
3032,0.5595631674104613
3033,0.5595631674102232
3034,0.5595631674104544
3035,0.5595631674104707
3036,0.559563167410323
3037,0.559563167410375
3038,0.5595631674102661
3039,0.5595631674105015
3040,0.5595631674102074
3041,0.5595631674105596
3042,0.5595631674103633
3043,0.5595631674103441
3044,0.5595631674103033
3045,0.5595631674104311
3046,0.5595631674104863
3047,0.5595631674102496
3048,0.559563167410427
3049,0.5595631674104543
3050,0.559563167410345
3051,0.5595631674102493
3052,0.5595631674105505
3053,0.5595631674103397
3054,0.5595631674104505
3055,0.5595631674103048
3056,0.55956316741045
3057,0.559563167410328
3058,0.5595631674103924
3059,0.5595631674102542
3060,0.5595631674104394
3061,0.5595631674103796
3062,0.5595631674103737
3063,0.5595631674103605
3064,0.5595631674104866
3065,0.5595631674103151
3066,0.5595631674102443
3067,0.5595631674104963
3068,0.5595631674103931
3069,0.5595631674104112
3070,0.5595631674103477
3071,0.5595631674104622
3072,0.5595631674103312
3073,0.5595631674104262
3074,0.5595631674102735
3075,0.559563167410454
3076,0.5595631674104462
3077,0.5595631674103553
3078,0.5595631674102413
3079,0.5595631674105005
3080,0.5595631674103199
3081,0.5595631674103722
3082,0.5595631674104228
3083,0.5595631674103244
3084,0.559563167410395
3085,0.5595631674104748
3086,0.5595631674102644
3087,0.5595631674105962
3088,0.5595631674102257
3089,0.5595631674103458
3090,0.559563167410331
3091,0.559563167410374
3092,0.5595631674103906
3093,0.5595631674104086
3094,0.5595631674102717
3095,0.559563167410512
3096,0.5595631674103325
3097,0.5595631674103945
3098,0.5595631674103969
3099,0.5595631674103329
3100,0.5595631674104115
3101,0.5595631674104651
3102,0.5595631674103769
3103,0.5595631674101755
3104,0.5595631674103789
3105,0.5595631674106044
3106,0.5595631674102985
3107,0.5595631674103639
3108,0.5595631674103331
3109,0.5595631674105174
3110,0.559563167410341
3111,0.5595631674103174
3112,0.5595631674103776
3113,0.5595631674103981
3114,0.5595631674104262
3115,0.5595631674102828
3116,0.5595631674106863
3117,0.5595631674100838
3118,0.5595631674105105
3119,0.5595631674101831
3120,0.5595631674105719
3121,0.5595631674102585
3122,0.5595631674104586
3123,0.559563167410459
3124,0.5595631674102193
3125,0.5595631674103724
3126,0.5595631674105771
3127,0.5595631674101633
3128,0.5595631674105167
3129,0.559563167410407
3130,0.5595631674102717
3131,0.5595631674104417
3132,0.559563167410453
3133,0.5595631674102033
3134,0.5595631674105153
3135,0.5595631674103456
3136,0.5595631674103375
3137,0.559563167410528
3138,0.559563167410164
3139,0.5595631674104833
3140,0.5595631674104197
3141,0.5595631674103174
3142,0.5595631674104318
3143,0.5595631674104261
3144,0.5595631674102586
3145,0.5595631674103599
3146,0.5595631674103624
3147,0.5595631674104516
3148,0.55956316741042
3149,0.559563167410183
3150,0.5595631674105616
3151,0.5595631674103971
3152,0.559563167410232
3153,0.5595631674105648
3154,0.5595631674102416
3155,0.5595631674104591
3156,0.559563167410426
3157,0.5595631674102364
3158,0.5595631674105919
3159,0.5595631674102086
3160,0.5595631674104311
3161,0.5595631674104184
3162,0.5595631674103256
3163,0.5595631674104773
3164,0.5595631674101853
3165,0.5595631674105678
3166,0.559563167410262
3167,0.5595631674104654
3168,0.5595631674103569
3169,0.5595631674102375
3170,0.5595631674104868
3171,0.5595631674102851
3172,0.5595631674105341
3173,0.559563167410322
3174,0.5595631674104321
3175,0.5595631674103718
3176,0.5595631674104827
3177,0.559563167410255
3178,0.5595631674105014
3179,0.5595631674102679
3180,0.5595631674103837
3181,0.5595631674105116
3182,0.5595631674102176
3183,0.559563167410345
3184,0.5595631674104956
3185,0.5595631674102176
3186,0.5595631674104417
3187,0.5595631674105127
3188,0.5595631674103174
3189,0.5595631674103501
3190,0.5595631674104059
3191,0.5595631674103785
3192,0.5595631674102498
3193,0.5595631674107736
3194,0.5595631674099412
3195,0.5595631674105935
3196,0.5595631674103649
3197,0.5595631674103831
3198,0.5595631674103176
3199,0.5595631674103421
3200,0.5595631674104368
3201,0.5595631674103656
3202,0.5595631674103824
3203,0.5595631674103487
3204,0.5595631674103544
3205,0.5595631674104056
3206,0.5595631674103955
3207,0.559563167410348
3208,0.559563167410451
3209,0.5595631674104274
3210,0.5595631674101742
3211,0.5595631674106015
3212,0.5595631674103166
3213,0.5595631674104192
3214,0.559563167410457
3215,0.5595631674102334
3216,0.5595631674104188
3217,0.5595631674103992
3218,0.5595631674103838
3219,0.5595631674103115
3220,0.5595631674104722
3221,0.5595631674104257
3222,0.5595631674102791
3223,0.5595631674102396
3224,0.5595631674106338
3225,0.5595631674103185
3226,0.5595631674102997
3227,0.5595631674105735
3228,0.5595631674101953
3229,0.5595631674102857
3230,0.5595631674104846
3231,0.5595631674103432
3232,0.5595631674103929
3233,0.5595631674104965
3234,0.5595631674101991
3235,0.5595631674104464
3236,0.5595631674104112
3237,0.5595631674103104
3238,0.5595631674104091
3239,0.5595631674103061
3240,0.5595631674105265
3241,0.5595631674103773
3242,0.5595631674104076
3243,0.5595631674103347
3244,0.559563167410325
3245,0.5595631674104209
3246,0.5595631674103182
3247,0.5595631674105451
3248,0.5595631674103251
3249,0.5595631674102445
3250,0.559563167410497
3251,0.5595631674104852
3252,0.5595631674101936
3253,0.559563167410431
3254,0.5595631674102576
3255,0.5595631674105053
3256,0.5595631674104127
3257,0.5595631674104348
3258,0.5595631674102892
3259,0.5595631674104399
3260,0.5595631674103645
3261,0.559563167410298
3262,0.5595631674102799
3263,0.5595631674105432
3264,0.5595631674102942
3265,0.5595631674104101
3266,0.5595631674104986
3267,0.559563167410196
3268,0.55956316741052
3269,0.5595631674102549
3270,0.5595631674105332
3271,0.5595631674101852
3272,0.5595631674104726
